orderid,userid,restaurantid,ordertype,deliveryaddress,deliverytime,deliverypersonid,notes,totalamount,orderdate
248,909,267,Konzumacija u restoranu,14670 Ronald Regan Avenue,2023-03-02 00:55:59,538,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",140.00,2023-03-01 22:55:59
249,212,323,Dostava,80 Longview Point,2023-05-12 03:30:59,72,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,384.00,2023-05-12 02:30:59
250,995,289,Dostava,65 Northridge Hill,2023-10-29 02:52:52,854,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",29.00,2023-10-29 00:52:52
251,845,206,Konzumacija u restoranu,6 Farwell Park,2023-11-06 08:14:00,300,,90.00,2023-11-06 06:14:00
252,170,325,Dostava,082 Aberg Point,2023-11-15 01:04:47,111,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",34.00,2023-11-14 23:04:47
253,656,414,Dostava,85311 Dennis Parkway,2024-09-18 13:58:34,766,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",288.00,2024-09-18 10:58:34
254,289,441,Konzumacija u restoranu,47 American Ash Junction,2024-07-12 19:11:34,65,,81.00,2024-07-12 18:11:34
255,978,315,Konzumacija u restoranu,8 Merry Way,2023-07-17 01:13:43,697,,99.00,2023-07-16 23:13:43
256,162,209,Dostava,40 Holmberg Crossing,2022-11-24 04:50:21,563,,112.00,2022-11-24 01:50:21
257,464,41,Konzumacija u restoranu,9 Summerview Plaza,2023-03-01 04:28:45,72,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",245.00,2023-03-01 02:28:45
258,684,447,Dostava,6206 Lunder Center,2024-10-25 17:59:10,188,,32.00,2024-10-25 16:59:10
259,751,151,Konzumacija u restoranu,22 Blue Bill Park Circle,2023-02-09 08:10:55,510,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",329.00,2023-02-09 06:10:55
260,643,223,Dostava,4508 Del Sol Court,2023-09-21 20:27:31,492,,144.00,2023-09-21 17:27:31
261,951,342,Konzumacija u restoranu,0159 La Follette Circle,2024-08-02 19:30:41,620,,384.00,2024-08-02 18:30:41
262,405,412,Konzumacija u restoranu,335 Anthes Alley,2023-12-05 19:24:03,459,,123.00,2023-12-05 16:24:03
263,434,123,Konzumacija u restoranu,4997 Loftsgordon Pass,2023-09-11 12:49:23,310,,184.00,2023-09-11 11:49:23
264,99,138,Konzumacija u restoranu,107 Mitchell Pass,2024-06-14 00:16:24,377,,410.00,2024-06-13 23:16:24
265,135,48,Konzumacija u restoranu,677 Di Loreto Pass,2023-10-30 09:54:11,981,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",105.00,2023-10-30 06:54:11
266,920,331,Dostava,0709 Corscot Circle,2022-10-01 07:43:50,223,,300.00,2022-10-01 05:43:50
267,139,218,Dostava,03301 Summer Ridge Park,2023-09-17 14:11:59,651,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,34.00,2023-09-17 13:11:59
268,6,395,Dostava,34457 Jenifer Drive,2023-10-31 11:50:50,125,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",35.00,2023-10-31 09:50:50
269,193,393,Konzumacija u restoranu,83058 Erie Point,2024-07-27 03:53:16,850,,22.00,2024-07-27 01:53:16
270,702,399,Konzumacija u restoranu,91309 Beilfuss Point,2024-07-29 23:23:11,124,,93.00,2024-07-29 21:23:11
271,614,453,Konzumacija u restoranu,39334 Farragut Terrace,2024-04-03 20:20:58,573,,72.00,2024-04-03 17:20:58
272,676,334,Konzumacija u restoranu,5598 Aberg Drive,2022-12-23 11:36:26,559,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",296.00,2022-12-23 08:36:26
273,820,7,Konzumacija u restoranu,2 Mariners Cove Park,2023-05-12 04:43:32,894,,110.00,2023-05-12 03:43:32
274,610,237,Konzumacija u restoranu,62478 Melvin Junction,2024-07-03 17:36:08,436,,270.00,2024-07-03 15:36:08
275,860,242,Dostava,7717 Birchwood Way,2023-05-07 23:23:02,303,,84.00,2023-05-07 22:23:02
276,502,446,Konzumacija u restoranu,3511 Namekagon Drive,2023-05-09 18:55:32,65,,36.00,2023-05-09 16:55:32
277,280,226,Konzumacija u restoranu,8 Rowland Way,2022-09-29 12:35:27,966,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",380.00,2022-09-29 09:35:27
278,965,131,Dostava,3 Upham Circle,2024-09-25 16:15:52,543,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",156.00,2024-09-25 15:15:52
279,477,175,Dostava,06502 Calypso Alley,2024-08-29 07:32:42,983,,112.00,2024-08-29 04:32:42
280,453,426,Konzumacija u restoranu,96 Gateway Terrace,2023-02-09 12:53:59,154,,31.00,2023-02-09 10:53:59
281,675,383,Dostava,3 Spohn Alley,2024-08-05 20:03:14,118,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,216.00,2024-08-05 19:03:14
282,110,164,Dostava,63341 Lerdahl Place,2022-10-16 11:17:54,325,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,40.00,2022-10-16 09:17:54
283,645,424,Konzumacija u restoranu,434 Victoria Terrace,2024-11-04 22:19:24,315,,126.00,2024-11-04 21:19:24
284,564,52,Dostava,9573 Bayside Parkway,2023-02-26 04:03:40,10,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,96.00,2023-02-26 01:03:40
285,832,336,Dostava,4661 Fuller Place,2023-04-06 21:09:58,676,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",126.00,2023-04-06 20:09:58
286,41,133,Dostava,10 Sunbrook Park,2024-10-02 15:10:56,234,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,270.00,2024-10-02 13:10:56
287,728,275,Dostava,13 Delladonna Plaza,2023-05-29 13:19:25,275,,161.00,2023-05-29 11:19:25
288,690,477,Konzumacija u restoranu,15 Northfield Road,2023-12-03 02:12:45,883,,333.00,2023-12-03 00:12:45
289,524,177,Dostava,07 Thackeray Point,2022-12-11 00:19:05,614,,90.00,2022-12-10 21:19:05
290,885,80,Dostava,682 Fair Oaks Street,2023-04-16 20:36:30,13,,120.00,2023-04-16 19:36:30
291,765,137,Konzumacija u restoranu,6 Pearson Crossing,2024-08-23 08:12:15,951,,240.00,2024-08-23 07:12:15
292,848,197,Dostava,00 Merchant Drive,2023-03-18 00:33:34,755,,15.00,2023-03-17 23:33:34
293,524,292,Dostava,1 Cordelia Terrace,2023-01-15 22:30:42,310,,46.00,2023-01-15 19:30:42
294,471,477,Konzumacija u restoranu,4 School Way,2023-07-12 13:07:01,722,In congue. Etiam justo. Etiam pretium iaculis justo.,171.00,2023-07-12 11:07:01
295,886,198,Konzumacija u restoranu,69148 8th Trail,2023-12-21 05:22:24,720,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",400.00,2023-12-21 03:22:24
296,666,281,Dostava,371 Calypso Park,2024-07-08 22:04:23,809,,310.00,2024-07-08 21:04:23
297,134,66,Konzumacija u restoranu,020 Briar Crest Crossing,2023-07-30 09:13:36,417,,144.00,2023-07-30 06:13:36
298,803,374,Dostava,68 Amoth Trail,2023-09-10 22:36:22,611,,234.00,2023-09-10 19:36:22
299,527,220,Konzumacija u restoranu,622 Blue Bill Park Avenue,2024-08-10 20:08:28,620,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,5.00,2024-08-10 19:08:28
300,591,108,Dostava,4 Sauthoff Street,2023-11-16 09:05:32,669,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",70.00,2023-11-16 07:05:32
301,681,490,Dostava,2 Scofield Junction,2023-08-02 13:24:01,851,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,74.00,2023-08-02 11:24:01
302,361,166,Dostava,3653 Sachs Crossing,2022-10-02 04:53:00,781,,40.00,2022-10-02 02:53:00
303,410,156,Konzumacija u restoranu,7 Mallory Center,2024-06-17 01:54:47,709,,120.00,2024-06-16 23:54:47
304,214,469,Konzumacija u restoranu,9903 Colorado Trail,2023-06-27 06:20:33,998,,266.00,2023-06-27 03:20:33
351,127,128,Konzumacija u restoranu,43805 Buena Vista Court,2024-06-01 12:02:09,118,,470.00,2024-06-01 10:02:09
305,603,268,Konzumacija u restoranu,5576 Becker Center,2023-08-20 00:37:32,536,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",24.00,2023-08-19 22:37:32
306,231,401,Dostava,25749 Daystar Alley,2023-06-26 02:50:04,124,,340.00,2023-06-25 23:50:04
307,663,367,Dostava,50 Dexter Place,2022-12-07 16:10:59,56,,210.00,2022-12-07 15:10:59
308,781,285,Dostava,7 Tomscot Point,2023-04-11 11:24:45,780,,200.00,2023-04-11 08:24:45
309,21,36,Dostava,6077 Surrey Terrace,2023-01-04 05:33:16,310,,36.00,2023-01-04 03:33:16
310,300,37,Dostava,85050 Gateway Point,2023-03-29 21:42:06,254,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",490.00,2023-03-29 19:42:06
311,351,116,Dostava,0 Longview Point,2023-05-02 13:58:25,851,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",28.00,2023-05-02 10:58:25
312,836,10,Konzumacija u restoranu,402 Division Place,2024-04-18 20:53:41,555,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",225.00,2024-04-18 17:53:41
313,449,309,Dostava,65156 Vahlen Alley,2023-07-12 07:19:39,614,,170.00,2023-07-12 06:19:39
314,289,9,Dostava,1 Oriole Parkway,2024-10-19 17:26:40,234,,414.00,2024-10-19 16:26:40
315,379,121,Dostava,667 Talisman Crossing,2022-10-08 21:07:58,170,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",9.00,2022-10-08 20:07:58
316,453,45,Konzumacija u restoranu,530 Loeprich Trail,2023-08-10 11:31:21,321,,14.00,2023-08-10 08:31:21
317,20,238,Konzumacija u restoranu,67 Kingsford Hill,2024-03-20 10:11:05,484,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",54.00,2024-03-20 09:11:05
318,750,60,Konzumacija u restoranu,6310 Mifflin Hill,2024-02-04 03:43:40,793,,76.00,2024-02-04 02:43:40
319,629,26,Konzumacija u restoranu,47130 Dawn Place,2023-11-12 15:38:32,780,,60.00,2023-11-12 12:38:32
321,737,424,Dostava,96914 Cambridge Street,2023-01-01 11:30:36,436,,39.00,2023-01-01 09:30:36
322,187,340,Dostava,97 Maywood Terrace,2024-11-27 07:04:38,118,,259.00,2024-11-27 06:04:38
323,846,133,Konzumacija u restoranu,362 7th Circle,2024-07-07 04:14:40,440,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,8.00,2024-07-07 01:14:40
324,727,79,Dostava,7382 Dixon Drive,2023-04-17 11:39:17,177,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",450.00,2023-04-17 08:39:17
325,206,337,Konzumacija u restoranu,2093 David Road,2024-06-05 20:59:48,417,,30.00,2024-06-05 19:59:48
326,911,468,Konzumacija u restoranu,997 Lotheville Drive,2022-10-28 21:04:04,927,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",168.00,2022-10-28 18:04:04
327,401,214,Konzumacija u restoranu,8 Schlimgen Junction,2024-06-15 10:37:52,677,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,6.00,2024-06-15 07:37:52
328,65,132,Dostava,550 Del Sol Center,2023-02-09 03:05:43,847,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",378.00,2023-02-09 00:05:43
329,277,432,Konzumacija u restoranu,59 Main Crossing,2024-05-31 07:19:55,985,,180.00,2024-05-31 06:19:55
330,42,69,Dostava,85135 Lyons Park,2024-01-12 18:18:12,983,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",315.00,2024-01-12 15:18:12
331,724,433,Dostava,282 Vernon Junction,2024-06-26 19:49:03,38,,84.00,2024-06-26 17:49:03
332,939,87,Konzumacija u restoranu,1 Trailsway Center,2024-02-28 00:21:26,521,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",189.00,2024-02-27 23:21:26
333,763,302,Dostava,391 2nd Drive,2023-06-20 18:51:59,992,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,156.00,2023-06-20 17:51:59
334,326,106,Konzumacija u restoranu,8885 Northridge Trail,2024-03-12 11:36:38,505,,245.00,2024-03-12 08:36:38
335,683,76,Konzumacija u restoranu,5 Wayridge Lane,2024-01-12 19:07:29,555,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,288.00,2024-01-12 16:07:29
336,33,422,Konzumacija u restoranu,33 Muir Hill,2023-04-02 20:06:46,144,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,108.00,2023-04-02 17:06:46
337,18,257,Konzumacija u restoranu,061 Scoville Crossing,2023-10-16 06:05:28,20,,36.00,2023-10-16 04:05:28
338,418,395,Dostava,8968 Coolidge Street,2024-01-09 15:58:28,751,,234.00,2024-01-09 14:58:28
339,204,228,Konzumacija u restoranu,8381 Logan Drive,2024-10-14 08:38:26,134,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,144.00,2024-10-14 07:38:26
340,424,237,Konzumacija u restoranu,15 Drewry Drive,2024-02-17 03:22:22,972,,50.00,2024-02-17 01:22:22
341,700,292,Dostava,8768 Norway Maple Way,2023-09-14 18:40:07,150,,44.00,2023-09-14 17:40:07
342,306,146,Dostava,571 Hollow Ridge Pass,2023-12-01 22:08:31,536,,200.00,2023-12-01 19:08:31
343,641,143,Konzumacija u restoranu,2 Morrow Circle,2024-01-01 12:35:12,238,,240.00,2024-01-01 09:35:12
344,467,265,Dostava,7659 Maple Wood Place,2024-04-19 06:51:45,598,,80.00,2024-04-19 04:51:45
345,179,334,Dostava,566 Mariners Cove Court,2022-12-20 15:46:32,574,Fusce consequat. Nulla nisl. Nunc nisl.,19.00,2022-12-20 13:46:32
346,909,469,Konzumacija u restoranu,8 East Trail,2024-10-16 04:14:22,528,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,297.00,2024-10-16 01:14:22
347,238,358,Dostava,631 Glacier Hill Lane,2023-02-26 18:49:21,396,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,490.00,2023-02-26 16:49:21
348,584,401,Konzumacija u restoranu,083 Meadow Ridge Parkway,2023-05-16 02:11:04,377,,152.00,2023-05-15 23:11:04
349,208,148,Konzumacija u restoranu,4395 Banding Crossing,2024-01-15 14:56:13,823,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",105.00,2024-01-15 13:56:13
350,12,322,Konzumacija u restoranu,629 Division Alley,2022-12-11 13:53:03,325,,114.00,2022-12-11 11:53:03
352,510,163,Dostava,84062 Northport Street,2023-05-14 05:22:38,209,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,186.00,2023-05-14 03:22:38
353,122,342,Konzumacija u restoranu,4459 Melby Place,2022-12-09 03:21:27,170,,100.00,2022-12-09 00:21:27
354,540,41,Konzumacija u restoranu,54802 Blue Bill Park Lane,2023-06-08 06:30:31,754,,68.00,2023-06-08 05:30:31
355,821,417,Konzumacija u restoranu,104 Golf Lane,2023-03-31 20:11:06,815,,175.00,2023-03-31 18:11:06
356,322,443,Dostava,70897 Garrison Avenue,2024-05-01 07:47:37,111,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,32.00,2024-05-01 04:47:37
357,438,212,Dostava,216 Arapahoe Plaza,2023-10-29 22:10:21,825,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",42.00,2023-10-29 21:10:21
358,477,299,Dostava,87112 Jenifer Alley,2022-10-06 03:52:58,328,,15.00,2022-10-06 00:52:58
359,813,398,Dostava,3619 Doe Crossing Plaza,2023-07-01 00:20:02,996,,18.00,2023-06-30 21:20:02
360,599,229,Dostava,467 Lawn Parkway,2023-11-23 15:29:19,574,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",100.00,2023-11-23 14:29:19
361,68,376,Konzumacija u restoranu,6526 Oakridge Junction,2023-01-21 00:04:13,538,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",44.00,2023-01-20 23:04:13
362,641,315,Dostava,314 Stang Way,2024-05-20 04:48:33,166,,153.00,2024-05-20 02:48:33
363,836,41,Dostava,0 Dunning Terrace,2022-09-05 14:50:20,750,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",160.00,2022-09-05 12:50:20
364,249,6,Konzumacija u restoranu,9859 Brentwood Alley,2024-10-07 17:12:38,992,,140.00,2024-10-07 15:12:38
410,22,255,Dostava,8587 Corry Terrace,2024-11-28 02:12:28,82,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,68.00,2024-11-27 23:12:28
365,327,482,Konzumacija u restoranu,8595 Birchwood Crossing,2024-07-23 06:43:50,273,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",390.00,2024-07-23 05:43:50
366,656,172,Dostava,32028 Ryan Plaza,2024-08-01 05:56:10,578,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,144.00,2024-08-01 03:56:10
367,969,23,Dostava,79 Donald Crossing,2024-03-15 19:09:36,793,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",69.00,2024-03-15 17:09:36
368,993,151,Konzumacija u restoranu,3 Dovetail Center,2023-09-06 19:39:39,317,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",240.00,2023-09-06 18:39:39
369,551,468,Dostava,4 Melody Drive,2024-03-28 08:38:12,487,,450.00,2024-03-28 05:38:12
370,759,176,Dostava,93905 Norway Maple Center,2024-02-10 13:08:27,846,,56.00,2024-02-10 10:08:27
371,285,130,Dostava,7 Mcguire Point,2023-12-28 20:06:34,548,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",120.00,2023-12-28 19:06:34
372,43,458,Dostava,32 Petterle Circle,2024-04-29 19:34:16,159,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",207.00,2024-04-29 18:34:16
373,768,251,Dostava,77376 Grover Lane,2023-01-22 23:04:35,5,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,24.00,2023-01-22 20:04:35
374,524,213,Dostava,22276 Bellgrove Road,2023-11-04 23:26:43,464,,112.00,2023-11-04 20:26:43
375,10,452,Dostava,97 Sherman Parkway,2024-03-31 08:27:23,825,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",126.00,2024-03-31 06:27:23
376,627,131,Dostava,222 Meadow Valley Trail,2023-09-19 21:27:17,930,,180.00,2023-09-19 20:27:17
377,560,405,Konzumacija u restoranu,7 Grayhawk Point,2024-01-11 17:53:55,448,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,112.00,2024-01-11 14:53:55
378,248,146,Dostava,7992 International Pass,2022-10-23 20:56:45,70,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",76.00,2022-10-23 19:56:45
379,697,167,Konzumacija u restoranu,590 Anderson Center,2024-02-10 07:47:05,885,,300.00,2024-02-10 06:47:05
380,993,451,Dostava,6 Kensington Place,2022-09-07 02:01:03,446,,500.00,2022-09-07 01:01:03
381,757,306,Konzumacija u restoranu,933 Rutledge Place,2023-02-18 15:51:09,418,,63.00,2023-02-18 14:51:09
382,174,329,Konzumacija u restoranu,260 Mitchell Park,2024-03-03 05:15:19,840,,114.00,2024-03-03 04:15:19
383,885,166,Konzumacija u restoranu,066 Loftsgordon Avenue,2022-12-30 04:25:05,982,,96.00,2022-12-30 03:25:05
384,772,224,Dostava,3 Gale Trail,2022-09-18 06:39:25,691,,240.00,2022-09-18 04:39:25
385,824,68,Konzumacija u restoranu,37150 Spenser Street,2023-12-04 05:14:27,483,,36.00,2023-12-04 02:14:27
386,684,120,Konzumacija u restoranu,515 2nd Hill,2024-08-04 02:06:38,303,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",130.00,2024-08-04 01:06:38
387,350,240,Dostava,35080 Dorton Place,2022-11-13 12:53:07,819,,315.00,2022-11-13 09:53:07
388,900,380,Konzumacija u restoranu,9 Spenser Crossing,2024-11-28 07:57:49,173,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,112.00,2024-11-28 06:57:49
389,150,440,Konzumacija u restoranu,91876 Oakridge Trail,2023-08-02 04:26:36,107,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",266.00,2023-08-02 01:26:36
390,220,149,Konzumacija u restoranu,4413 Roxbury Street,2023-07-18 09:10:30,733,,42.00,2023-07-18 06:10:30
391,938,126,Konzumacija u restoranu,3820 Magdeline Trail,2024-08-05 06:43:19,477,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,35.00,2024-08-05 05:43:19
392,473,259,Konzumacija u restoranu,3 Anniversary Place,2023-11-16 19:48:56,85,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",196.00,2023-11-16 18:48:56
393,447,493,Dostava,37860 Vera Terrace,2023-03-13 07:31:47,505,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,414.00,2023-03-13 05:31:47
394,715,180,Dostava,954 Jenifer Lane,2023-05-13 11:18:39,850,,40.00,2023-05-13 08:18:39
395,498,133,Dostava,510 Meadow Valley Parkway,2023-06-04 06:46:47,57,,116.00,2023-06-04 04:46:47
396,7,264,Dostava,3188 Trailsway Circle,2023-07-20 03:57:02,352,,96.00,2023-07-20 01:57:02
397,757,10,Konzumacija u restoranu,681 Mayer Street,2024-02-28 04:33:13,614,,75.00,2024-02-28 03:33:13
398,326,59,Dostava,0 David Circle,2024-10-26 07:27:30,985,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",252.00,2024-10-26 04:27:30
399,617,176,Dostava,07890 Sheridan Way,2024-01-06 04:15:39,846,Phasellus in felis. Donec semper sapien a libero. Nam dui.,175.00,2024-01-06 03:15:39
